,STATE,LGA,CANDIDATE,PARTY,VOTES
10182,Ogun,Ijebu North,Adenuga Sunday Oluwafemi,BP,30
10183,Ogun,Ijebu North,Osakwe Felix Johnson,NRM,36
10184,Ogun,Ijebu North,Abiola Latifu Kolawole,PRP,8
10185,Ogun,Ijebu North,Adebayo Adewole Ebenezer,SDP,23
10186,Ogun,Ijebu North,Ado-Ibrahim Abdulmalik,YPP,18
10187,Ogun,Ijebu North,Nwanyanwu Daniel Daberechukwu,ZLP,88
10188,Ogun,Ijebu North East,Tinubu Bola Ahmed,APC,
10189,Ogun,Ijebu North East,Abubakar Atiku,PDP,
10190,Ogun,Ijebu North East,Obi Peter Gregory,LP,
10191,Ogun,Ijebu North East,Musa Mohammed Rabiu Kwankwaso,NNPP,
10192,Ogun,Ijebu North East,Kachikwu Dumebi,ADC,
10193,Ogun,Ijebu North East,Umeadi Peter Nnanna Chukwudi,APGA,
10194,Ogun,Ijebu North East,Sani Yabagi Yusuf,ADP,
10195,Ogun,Ijebu North East,Imumolen Irene Christopher,A,
10196,Ogun,Ijebu North East,Almustapha Hamza,AA,
10197,Ogun,Ijebu North East,Sowore Omoyele Stephen,AAC,
10198,Ogun,Ijebu North East,Ojei Princess Chichi,APM,
10199,Ogun,Ijebu North East,Nnadi Charles Osita,APP,
10200,Ogun,Ijebu North East,Adenuga Sunday Oluwafemi,BP,
10201,Ogun,Ijebu North East,Osakwe Felix Johnson,NRM,
10202,Ogun,Ijebu North East,Abiola Latifu Kolawole,PRP,
10203,Ogun,Ijebu North East,Adebayo Adewole Ebenezer,SDP,
10204,Ogun,Ijebu North East,Ado-Ibrahim Abdulmalik,YPP,
10205,Ogun,Ijebu North East,Nwanyanwu Daniel Daberechukwu,ZLP,
10206,Ogun,Ijebu Ode,Tinubu Bola Ahmed,APC,16072
10207,Ogun,Ijebu Ode,Abubakar Atiku,PDP,4057
10208,Ogun,Ijebu Ode,Obi Peter Gregory,LP,3162
10209,Ogun,Ijebu Ode,Musa Mohammed Rabiu Kwankwaso,NNPP,56
10210,Ogun,Ijebu Ode,Kachikwu Dumebi,ADC,188
10211,Ogun,Ijebu Ode,Umeadi Peter Nnanna Chukwudi,APGA,30
10212,Ogun,Ijebu Ode,Sani Yabagi Yusuf,ADP,75
10213,Ogun,Ijebu Ode,Imumolen Irene Christopher,A,27
10214,Ogun,Ijebu Ode,Almustapha Hamza,AA,7
10215,Ogun,Ijebu Ode,Sowore Omoyele Stephen,AAC,45
10216,Ogun,Ijebu Ode,Ojei Princess Chichi,APM,92
10217,Ogun,Ijebu Ode,Nnadi Charles Osita,APP,10
10218,Ogun,Ijebu Ode,Adenuga Sunday Oluwafemi,BP,13
10219,Ogun,Ijebu Ode,Osakwe Felix Johnson,NRM,11
10220,Ogun,Ijebu Ode,Abiola Latifu Kolawole,PRP,8
10221,Ogun,Ijebu Ode,Adebayo Adewole Ebenezer,SDP,98
10222,Ogun,Ijebu Ode,Ado-Ibrahim Abdulmalik,YPP,14
10223,Ogun,Ijebu Ode,Nwanyanwu Daniel Daberechukwu,ZLP,93
10224,Ogun,Ikenne,Tinubu Bola Ahmed,APC,
10225,Ogun,Ikenne,Abubakar Atiku,PDP,
10226,Ogun,Ikenne,Obi Peter Gregory,LP,
10227,Ogun,Ikenne,Musa Mohammed Rabiu Kwankwaso,NNPP,
10228,Ogun,Ikenne,Kachikwu Dumebi,ADC,
10229,Ogun,Ikenne,Umeadi Peter Nnanna Chukwudi,APGA,
10230,Ogun,Ikenne,Sani Yabagi Yusuf,ADP,
10231,Ogun,Ikenne,Imumolen Irene Christopher,A,
10232,Ogun,Ikenne,Almustapha Hamza,AA,
10233,Ogun,Ikenne,Sowore Omoyele Stephen,AAC,
10234,Ogun,Ikenne,Ojei Princess Chichi,APM,
10235,Ogun,Ikenne,Nnadi Charles Osita,APP,
10236,Ogun,Ikenne,Adenuga Sunday Oluwafemi,BP,
10237,Ogun,Ikenne,Osakwe Felix Johnson,NRM,
10238,Ogun,Ikenne,Abiola Latifu Kolawole,PRP,
10239,Ogun,Ikenne,Adebayo Adewole Ebenezer,SDP,
10240,Ogun,Ikenne,Ado-Ibrahim Abdulmalik,YPP,
10241,Ogun,Ikenne,Nwanyanwu Daniel Daberechukwu,ZLP,
10242,Ogun,Imeko/afon,Tinubu Bola Ahmed,APC,12146
10243,Ogun,Imeko/afon,Abubakar Atiku,PDP,4560
10244,Ogun,Imeko/afon,Obi Peter Gregory,LP,568
10245,Ogun,Imeko/afon,Musa Mohammed Rabiu Kwankwaso,NNPP,32
10246,Ogun,Imeko/afon,Kachikwu Dumebi,ADC,143
10247,Ogun,Imeko/afon,Umeadi Peter Nnanna Chukwudi,APGA,22
10248,Ogun,Imeko/afon,Sani Yabagi Yusuf,ADP,41
10249,Ogun,Imeko/afon,Imumolen Irene Christopher,A,10
10250,Ogun,Imeko/afon,Almustapha Hamza,AA,4
10251,Ogun,Imeko/afon,Sowore Omoyele Stephen,AAC,13
10252,Ogun,Imeko/afon,Ojei Princess Chichi,APM,17
10253,Ogun,Imeko/afon,Nnadi Charles Osita,APP,8
10254,Ogun,Imeko/afon,Adenuga Sunday Oluwafemi,BP,9
10255,Ogun,Imeko/afon,Osakwe Felix Johnson,NRM,17
10256,Ogun,Imeko/afon,Abiola Latifu Kolawole,PRP,7
10257,Ogun,Imeko/afon,Adebayo Adewole Ebenezer,SDP,2
10258,Ogun,Imeko/afon,Ado-Ibrahim Abdulmalik,YPP,10
10259,Ogun,Imeko/afon,Nwanyanwu Daniel Daberechukwu,ZLP,21
10260,Ogun,Ipokia,Tinubu Bola Ahmed,APC,
10261,Ogun,Ipokia,Abubakar Atiku,PDP,
10262,Ogun,Ipokia,Obi Peter Gregory,LP,
10263,Ogun,Ipokia,Musa Mohammed Rabiu Kwankwaso,NNPP,
10264,Ogun,Ipokia,Kachikwu Dumebi,ADC,
10265,Ogun,Ipokia,Umeadi Peter Nnanna Chukwudi,APGA,
10266,Ogun,Ipokia,Sani Yabagi Yusuf,ADP,
10267,Ogun,Ipokia,Imumolen Irene Christopher,A,
10268,Ogun,Ipokia,Almustapha Hamza,AA,
10269,Ogun,Ipokia,Sowore Omoyele Stephen,AAC,
10270,Ogun,Ipokia,Ojei Princess Chichi,APM,
10271,Ogun,Ipokia,Nnadi Charles Osita,APP,
10272,Ogun,Ipokia,Adenuga Sunday Oluwafemi,BP,
10273,Ogun,Ipokia,Osakwe Felix Johnson,NRM,
10274,Ogun,Ipokia,Abiola Latifu Kolawole,PRP,
10275,Ogun,Ipokia,Adebayo Adewole Ebenezer,SDP,
10276,Ogun,Ipokia,Ado-Ibrahim Abdulmalik,YPP,
10277,Ogun,Ipokia,Nwanyanwu Daniel Daberechukwu,ZLP,
10278,Ogun,Obafemi/owode,Tinubu Bola Ahmed,APC,
10279,Ogun,Obafemi/owode,Abubakar Atiku,PDP,
10280,Ogun,Obafemi/owode,Obi Peter Gregory,LP,
10281,Ogun,Obafemi/owode,Musa Mohammed Rabiu Kwankwaso,NNPP,
10282,Ogun,Obafemi/owode,Kachikwu Dumebi,ADC,
10283,Ogun,Obafemi/owode,Umeadi Peter Nnanna Chukwudi,APGA,
10284,Ogun,Obafemi/owode,Sani Yabagi Yusuf,ADP,
10285,Ogun,Obafemi/owode,Imumolen Irene Christopher,A,
10286,Ogun,Obafemi/owode,Almustapha Hamza,AA,
10287,Ogun,Obafemi/owode,Sowore Omoyele Stephen,AAC,
10288,Ogun,Obafemi/owode,Ojei Princess Chichi,APM,
10289,Ogun,Obafemi/owode,Nnadi Charles Osita,APP,
10290,Ogun,Obafemi/owode,Adenuga Sunday Oluwafemi,BP,
10291,Ogun,Obafemi/owode,Osakwe Felix Johnson,NRM,
10292,Ogun,Obafemi/owode,Abiola Latifu Kolawole,PRP,
10293,Ogun,Obafemi/owode,Adebayo Adewole Ebenezer,SDP,
10294,Ogun,Obafemi/owode,Ado-Ibrahim Abdulmalik,YPP,
10295,Ogun,Obafemi/owode,Nwanyanwu Daniel Daberechukwu,ZLP,
10296,Ogun,Odeda,Tinubu Bola Ahmed,APC,
10297,Ogun,Odeda,Abubakar Atiku,PDP,
10298,Ogun,Odeda,Obi Peter Gregory,LP,
10299,Ogun,Odeda,Musa Mohammed Rabiu Kwankwaso,NNPP,
10300,Ogun,Odeda,Kachikwu Dumebi,ADC,
10301,Ogun,Odeda,Umeadi Peter Nnanna Chukwudi,APGA,
10302,Ogun,Odeda,Sani Yabagi Yusuf,ADP,
10303,Ogun,Odeda,Imumolen Irene Christopher,A,
10304,Ogun,Odeda,Almustapha Hamza,AA,
10305,Ogun,Odeda,Sowore Omoyele Stephen,AAC,
10306,Ogun,Odeda,Ojei Princess Chichi,APM,
10307,Ogun,Odeda,Nnadi Charles Osita,APP,
10308,Ogun,Odeda,Adenuga Sunday Oluwafemi,BP,
10309,Ogun,Odeda,Osakwe Felix Johnson,NRM,
10310,Ogun,Odeda,Abiola Latifu Kolawole,PRP,
10311,Ogun,Odeda,Adebayo Adewole Ebenezer,SDP,
10312,Ogun,Odeda,Ado-Ibrahim Abdulmalik,YPP,
10313,Ogun,Odeda,Nwanyanwu Daniel Daberechukwu,ZLP,
10314,Ogun,Odogbolu,Tinubu Bola Ahmed,APC,
10315,Ogun,Odogbolu,Abubakar Atiku,PDP,
10316,Ogun,Odogbolu,Obi Peter Gregory,LP,
10317,Ogun,Odogbolu,Musa Mohammed Rabiu Kwankwaso,NNPP,
10318,Ogun,Odogbolu,Kachikwu Dumebi,ADC,
10319,Ogun,Odogbolu,Umeadi Peter Nnanna Chukwudi,APGA,
10320,Ogun,Odogbolu,Sani Yabagi Yusuf,ADP,
10321,Ogun,Odogbolu,Imumolen Irene Christopher,A,
10322,Ogun,Odogbolu,Almustapha Hamza,AA,
10323,Ogun,Odogbolu,Sowore Omoyele Stephen,AAC,
10324,Ogun,Odogbolu,Ojei Princess Chichi,APM,
10325,Ogun,Odogbolu,Nnadi Charles Osita,APP,
10326,Ogun,Odogbolu,Adenuga Sunday Oluwafemi,BP,
10327,Ogun,Odogbolu,Osakwe Felix Johnson,NRM,
10328,Ogun,Odogbolu,Abiola Latifu Kolawole,PRP,
10329,Ogun,Odogbolu,Adebayo Adewole Ebenezer,SDP,
10330,Ogun,Odogbolu,Ado-Ibrahim Abdulmalik,YPP,
10331,Ogun,Odogbolu,Nwanyanwu Daniel Daberechukwu,ZLP,
10332,Ogun,Ogun Water Side,Tinubu Bola Ahmed,APC,8522
10333,Ogun,Ogun Water Side,Abubakar Atiku,PDP,5090
10334,Ogun,Ogun Water Side,Obi Peter Gregory,LP,481
10335,Ogun,Ogun Water Side,Musa Mohammed Rabiu Kwankwaso,NNPP,29
10336,Ogun,Ogun Water Side,Kachikwu Dumebi,ADC,148
10337,Ogun,Ogun Water Side,Umeadi Peter Nnanna Chukwudi,APGA,9
10338,Ogun,Ogun Water Side,Sani Yabagi Yusuf,ADP,47
10339,Ogun,Ogun Water Side,Imumolen Irene Christopher,A,7
10340,Ogun,Ogun Water Side,Almustapha Hamza,AA,4
10341,Ogun,Ogun Water Side,Sowore Omoyele Stephen,AAC,13
10342,Ogun,Ogun Water Side,Ojei Princess Chichi,APM,10
10343,Ogun,Ogun Water Side,Nnadi Charles Osita,APP,3
10344,Ogun,Ogun Water Side,Adenuga Sunday Oluwafemi,BP,3
10345,Ogun,Ogun Water Side,Osakwe Felix Johnson,NRM,9
10346,Ogun,Ogun Water Side,Abiola Latifu Kolawole,PRP,2
10347,Ogun,Ogun Water Side,Adebayo Adewole Ebenezer,SDP,3
10348,Ogun,Ogun Water Side,Ado-Ibrahim Abdulmalik,YPP,10
10349,Ogun,Ogun Water Side,Nwanyanwu Daniel Daberechukwu,ZLP,14
10350,Ogun,Remo North,Tinubu Bola Ahmed,APC,
10351,Ogun,Remo North,Abubakar Atiku,PDP,
10352,Ogun,Remo North,Obi Peter Gregory,LP,
10353,Ogun,Remo North,Musa Mohammed Rabiu Kwankwaso,NNPP,
10354,Ogun,Remo North,Kachikwu Dumebi,ADC,
10355,Ogun,Remo North,Umeadi Peter Nnanna Chukwudi,APGA,
10356,Ogun,Remo North,Sani Yabagi Yusuf,ADP,
10357,Ogun,Remo North,Imumolen Irene Christopher,A,
10358,Ogun,Remo North,Almustapha Hamza,AA,
10359,Ogun,Remo North,Sowore Omoyele Stephen,AAC,
10360,Ogun,Remo North,Ojei Princess Chichi,APM,
10361,Ogun,Remo North,Nnadi Charles Osita,APP,
10362,Ogun,Remo North,Adenuga Sunday Oluwafemi,BP,
10363,Ogun,Remo North,Osakwe Felix Johnson,NRM,
10364,Ogun,Remo North,Abiola Latifu Kolawole,PRP,
10365,Ogun,Remo North,Adebayo Adewole Ebenezer,SDP,
10366,Ogun,Remo North,Ado-Ibrahim Abdulmalik,YPP,
10367,Ogun,Remo North,Nwanyanwu Daniel Daberechukwu,ZLP,
10368,Ogun,Sagamu,Tinubu Bola Ahmed,APC,21118
10369,Ogun,Sagamu,Abubakar Atiku,PDP,8136
10370,Ogun,Sagamu,Obi Peter Gregory,LP,6437
10371,Ogun,Sagamu,Musa Mohammed Rabiu Kwankwaso,NNPP,152
10372,Ogun,Sagamu,Kachikwu Dumebi,ADC,323
10373,Ogun,Sagamu,Umeadi Peter Nnanna Chukwudi,APGA,55
10374,Ogun,Sagamu,Sani Yabagi Yusuf,ADP,105
10375,Ogun,Sagamu,Imumolen Irene Christopher,A,50
10376,Ogun,Sagamu,Almustapha Hamza,AA,19
10377,Ogun,Sagamu,Sowore Omoyele Stephen,AAC,44
10378,Ogun,Sagamu,Ojei Princess Chichi,APM,78
10379,Ogun,Sagamu,Nnadi Charles Osita,APP,22
10380,Ogun,Sagamu,Adenuga Sunday Oluwafemi,BP,31
10381,Ogun,Sagamu,Osakwe Felix Johnson,NRM,18
10382,Ogun,Sagamu,Abiola Latifu Kolawole,PRP,11
10383,Ogun,Sagamu,Adebayo Adewole Ebenezer,SDP,17
10384,Ogun,Sagamu,Ado-Ibrahim Abdulmalik,YPP,22
10385,Ogun,Sagamu,Nwanyanwu Daniel Daberechukwu,ZLP,184
10386,Ondo,Akoko North East,Tinubu Bola Ahmed,APC,25757
10387,Ondo,Akoko North East,Abubakar Atiku,PDP,2400
10388,Ondo,Akoko North East,Obi Peter Gregory,LP,1242
10389,Ondo,Akoko North East,Musa Mohammed Rabiu Kwankwaso,NNPP,16
10390,Ondo,Akoko North East,Kachikwu Dumebi,ADC,263
10391,Ondo,Akoko North East,Umeadi Peter Nnanna Chukwudi,APGA,30
10392,Ondo,Akoko North East,Sani Yabagi Yusuf,ADP,70
10393,Ondo,Akoko North East,Imumolen Irene Christopher,A,7
10394,Ondo,Akoko North East,Almustapha Hamza,AA,8
10395,Ondo,Akoko North East,Sowore Omoyele Stephen,AAC,17
10396,Ondo,Akoko North East,Ojei Princess Chichi,APM,10
10397,Ondo,Akoko North East,Nnadi Charles Osita,APP,9
10398,Ondo,Akoko North East,Adenuga Sunday Oluwafemi,BP,2
10399,Ondo,Akoko North East,Osakwe Felix Johnson,NRM,11
10400,Ondo,Akoko North East,Abiola Latifu Kolawole,PRP,1
10401,Ondo,Akoko North East,Adebayo Adewole Ebenezer,SDP,23
10402,Ondo,Akoko North East,Ado-Ibrahim Abdulmalik,YPP,4
10403,Ondo,Akoko North East,Nwanyanwu Daniel Daberechukwu,ZLP,40
10404,Ondo,Akoko North West,Tinubu Bola Ahmed,APC,24613
10405,Ondo,Akoko North West,Abubakar Atiku,PDP,5200
10406,Ondo,Akoko North West,Obi Peter Gregory,LP,736
10407,Ondo,Akoko North West,Musa Mohammed Rabiu Kwankwaso,NNPP,8
10408,Ondo,Akoko North West,Kachikwu Dumebi,ADC,196
10409,Ondo,Akoko North West,Umeadi Peter Nnanna Chukwudi,APGA,27
10410,Ondo,Akoko North West,Sani Yabagi Yusuf,ADP,93
10411,Ondo,Akoko North West,Imumolen Irene Christopher,A,2
10412,Ondo,Akoko North West,Almustapha Hamza,AA,1
10413,Ondo,Akoko North West,Sowore Omoyele Stephen,AAC,17
10414,Ondo,Akoko North West,Ojei Princess Chichi,APM,9
10415,Ondo,Akoko North West,Nnadi Charles Osita,APP,4
10416,Ondo,Akoko North West,Adenuga Sunday Oluwafemi,BP,3
10417,Ondo,Akoko North West,Osakwe Felix Johnson,NRM,9
10418,Ondo,Akoko North West,Abiola Latifu Kolawole,PRP,4
10419,Ondo,Akoko North West,Adebayo Adewole Ebenezer,SDP,63
10420,Ondo,Akoko North West,Ado-Ibrahim Abdulmalik,YPP,4
10421,Ondo,Akoko North West,Nwanyanwu Daniel Daberechukwu,ZLP,29
10422,Ondo,Akoko South East,Tinubu Bola Ahmed,APC,
10423,Ondo,Akoko South East,Abubakar Atiku,PDP,
10424,Ondo,Akoko South East,Obi Peter Gregory,LP,
10425,Ondo,Akoko South East,Musa Mohammed Rabiu Kwankwaso,NNPP,
10426,Ondo,Akoko South East,Kachikwu Dumebi,ADC,
10427,Ondo,Akoko South East,Umeadi Peter Nnanna Chukwudi,APGA,
10428,Ondo,Akoko South East,Sani Yabagi Yusuf,ADP,
10429,Ondo,Akoko South East,Imumolen Irene Christopher,A,
10430,Ondo,Akoko South East,Almustapha Hamza,AA,
10431,Ondo,Akoko South East,Sowore Omoyele Stephen,AAC,
10432,Ondo,Akoko South East,Ojei Princess Chichi,APM,
10433,Ondo,Akoko South East,Nnadi Charles Osita,APP,
10434,Ondo,Akoko South East,Adenuga Sunday Oluwafemi,BP,
10435,Ondo,Akoko South East,Osakwe Felix Johnson,NRM,
10436,Ondo,Akoko South East,Abiola Latifu Kolawole,PRP,
10437,Ondo,Akoko South East,Adebayo Adewole Ebenezer,SDP,
10438,Ondo,Akoko South East,Ado-Ibrahim Abdulmalik,YPP,
10439,Ondo,Akoko South East,Nwanyanwu Daniel Daberechukwu,ZLP,
10440,Ondo,Akoko South West,Tinubu Bola Ahmed,APC,
10441,Ondo,Akoko South West,Abubakar Atiku,PDP,
10442,Ondo,Akoko South West,Obi Peter Gregory,LP,
10443,Ondo,Akoko South West,Musa Mohammed Rabiu Kwankwaso,NNPP,
10444,Ondo,Akoko South West,Kachikwu Dumebi,ADC,
10445,Ondo,Akoko South West,Umeadi Peter Nnanna Chukwudi,APGA,
10446,Ondo,Akoko South West,Sani Yabagi Yusuf,ADP,
10447,Ondo,Akoko South West,Imumolen Irene Christopher,A,
10448,Ondo,Akoko South West,Almustapha Hamza,AA,
10449,Ondo,Akoko South West,Sowore Omoyele Stephen,AAC,
10450,Ondo,Akoko South West,Ojei Princess Chichi,APM,
10451,Ondo,Akoko South West,Nnadi Charles Osita,APP,
10452,Ondo,Akoko South West,Adenuga Sunday Oluwafemi,BP,
10453,Ondo,Akoko South West,Osakwe Felix Johnson,NRM,
10454,Ondo,Akoko South West,Abiola Latifu Kolawole,PRP,
10455,Ondo,Akoko South West,Adebayo Adewole Ebenezer,SDP,
10456,Ondo,Akoko South West,Ado-Ibrahim Abdulmalik,YPP,
10457,Ondo,Akoko South West,Nwanyanwu Daniel Daberechukwu,ZLP,
10458,Ondo,Akure North,Tinubu Bola Ahmed,APC,
10459,Ondo,Akure North,Abubakar Atiku,PDP,
10460,Ondo,Akure North,Obi Peter Gregory,LP,
10461,Ondo,Akure North,Musa Mohammed Rabiu Kwankwaso,NNPP,
10462,Ondo,Akure North,Kachikwu Dumebi,ADC,
10463,Ondo,Akure North,Umeadi Peter Nnanna Chukwudi,APGA,
10464,Ondo,Akure North,Sani Yabagi Yusuf,ADP,
10465,Ondo,Akure North,Imumolen Irene Christopher,A,
10466,Ondo,Akure North,Almustapha Hamza,AA,
10467,Ondo,Akure North,Sowore Omoyele Stephen,AAC,
10468,Ondo,Akure North,Ojei Princess Chichi,APM,
10469,Ondo,Akure North,Nnadi Charles Osita,APP,
10470,Ondo,Akure North,Adenuga Sunday Oluwafemi,BP,
10471,Ondo,Akure North,Osakwe Felix Johnson,NRM,
10472,Ondo,Akure North,Abiola Latifu Kolawole,PRP,
10473,Ondo,Akure North,Adebayo Adewole Ebenezer,SDP,
10474,Ondo,Akure North,Ado-Ibrahim Abdulmalik,YPP,
10475,Ondo,Akure North,Nwanyanwu Daniel Daberechukwu,ZLP,
10476,Ondo,Akure South,Tinubu Bola Ahmed,APC,45694
10477,Ondo,Akure South,Abubakar Atiku,PDP,9047
10478,Ondo,Akure South,Obi Peter Gregory,LP,13950
10479,Ondo,Akure South,Musa Mohammed Rabiu Kwankwaso,NNPP,136
10480,Ondo,Akure South,Kachikwu Dumebi,ADC,679
10481,Ondo,Akure South,Umeadi Peter Nnanna Chukwudi,APGA,100
10482,Ondo,Akure South,Sani Yabagi Yusuf,ADP,162
10483,Ondo,Akure South,Imumolen Irene Christopher,A,74
10484,Ondo,Akure South,Almustapha Hamza,AA,36
10485,Ondo,Akure South,Sowore Omoyele Stephen,AAC,119
10486,Ondo,Akure South,Ojei Princess Chichi,APM,36
10487,Ondo,Akure South,Nnadi Charles Osita,APP,47
10488,Ondo,Akure South,Adenuga Sunday Oluwafemi,BP,39
10489,Ondo,Akure South,Osakwe Felix Johnson,NRM,26
10490,Ondo,Akure South,Abiola Latifu Kolawole,PRP,8
10491,Ondo,Akure South,Adebayo Adewole Ebenezer,SDP,77
10492,Ondo,Akure South,Ado-Ibrahim Abdulmalik,YPP,25
10493,Ondo,Akure South,Nwanyanwu Daniel Daberechukwu,ZLP,1302
10494,Ondo,Ese-odo,Tinubu Bola Ahmed,APC,11160
10495,Ondo,Ese-odo,Abubakar Atiku,PDP,8200
10496,Ondo,Ese-odo,Obi Peter Gregory,LP,1706
10497,Ondo,Ese-odo,Musa Mohammed Rabiu Kwankwaso,NNPP,28
10498,Ondo,Ese-odo,Kachikwu Dumebi,ADC,94
10499,Ondo,Ese-odo,Umeadi Peter Nnanna Chukwudi,APGA,7
10500,Ondo,Ese-odo,Sani Yabagi Yusuf,ADP,21
10501,Ondo,Ese-odo,Imumolen Irene Christopher,A,5
10502,Ondo,Ese-odo,Almustapha Hamza,AA,10
10503,Ondo,Ese-odo,Sowore Omoyele Stephen,AAC,251
10504,Ondo,Ese-odo,Ojei Princess Chichi,APM,10
10505,Ondo,Ese-odo,Nnadi Charles Osita,APP,1
10506,Ondo,Ese-odo,Adenuga Sunday Oluwafemi,BP,4
10507,Ondo,Ese-odo,Osakwe Felix Johnson,NRM,18
10508,Ondo,Ese-odo,Abiola Latifu Kolawole,PRP,5
10509,Ondo,Ese-odo,Adebayo Adewole Ebenezer,SDP,4
10510,Ondo,Ese-odo,Ado-Ibrahim Abdulmalik,YPP,4
10511,Ondo,Ese-odo,Nwanyanwu Daniel Daberechukwu,ZLP,127
10512,Ondo,Idanre,Tinubu Bola Ahmed,APC,
10513,Ondo,Idanre,Abubakar Atiku,PDP,
10514,Ondo,Idanre,Obi Peter Gregory,LP,
10515,Ondo,Idanre,Musa Mohammed Rabiu Kwankwaso,NNPP,
10516,Ondo,Idanre,Kachikwu Dumebi,ADC,
10517,Ondo,Idanre,Umeadi Peter Nnanna Chukwudi,APGA,
10518,Ondo,Idanre,Sani Yabagi Yusuf,ADP,
10519,Ondo,Idanre,Imumolen Irene Christopher,A,
10520,Ondo,Idanre,Almustapha Hamza,AA,
10521,Ondo,Idanre,Sowore Omoyele Stephen,AAC,
10522,Ondo,Idanre,Ojei Princess Chichi,APM,
10523,Ondo,Idanre,Nnadi Charles Osita,APP,
10524,Ondo,Idanre,Adenuga Sunday Oluwafemi,BP,
10525,Ondo,Idanre,Osakwe Felix Johnson,NRM,
10526,Ondo,Idanre,Abiola Latifu Kolawole,PRP,
10527,Ondo,Idanre,Adebayo Adewole Ebenezer,SDP,
10528,Ondo,Idanre,Ado-Ibrahim Abdulmalik,YPP,
10529,Ondo,Idanre,Nwanyanwu Daniel Daberechukwu,ZLP,
10530,Ondo,Ifedore,Tinubu Bola Ahmed,APC,
10531,Ondo,Ifedore,Abubakar Atiku,PDP,
10532,Ondo,Ifedore,Obi Peter Gregory,LP,
10533,Ondo,Ifedore,Musa Mohammed Rabiu Kwankwaso,NNPP,
10534,Ondo,Ifedore,Kachikwu Dumebi,ADC,
10535,Ondo,Ifedore,Umeadi Peter Nnanna Chukwudi,APGA,
10536,Ondo,Ifedore,Sani Yabagi Yusuf,ADP,
10537,Ondo,Ifedore,Imumolen Irene Christopher,A,
10538,Ondo,Ifedore,Almustapha Hamza,AA,
10539,Ondo,Ifedore,Sowore Omoyele Stephen,AAC,
10540,Ondo,Ifedore,Ojei Princess Chichi,APM,
10541,Ondo,Ifedore,Nnadi Charles Osita,APP,
10542,Ondo,Ifedore,Adenuga Sunday Oluwafemi,BP,
10543,Ondo,Ifedore,Osakwe Felix Johnson,NRM,
10544,Ondo,Ifedore,Abiola Latifu Kolawole,PRP,
10545,Ondo,Ifedore,Adebayo Adewole Ebenezer,SDP,
10546,Ondo,Ifedore,Ado-Ibrahim Abdulmalik,YPP,
10547,Ondo,Ifedore,Nwanyanwu Daniel Daberechukwu,ZLP,
10548,Ondo,Ilaje,Tinubu Bola Ahmed,APC,19173
10549,Ondo,Ilaje,Abubakar Atiku,PDP,6780
10550,Ondo,Ilaje,Obi Peter Gregory,LP,1143
10551,Ondo,Ilaje,Musa Mohammed Rabiu Kwankwaso,NNPP,17
10552,Ondo,Ilaje,Kachikwu Dumebi,ADC,142
10553,Ondo,Ilaje,Umeadi Peter Nnanna Chukwudi,APGA,23
10554,Ondo,Ilaje,Sani Yabagi Yusuf,ADP,50
10555,Ondo,Ilaje,Imumolen Irene Christopher,A,9
10556,Ondo,Ilaje,Almustapha Hamza,AA,3
10557,Ondo,Ilaje,Sowore Omoyele Stephen,AAC,11
10558,Ondo,Ilaje,Ojei Princess Chichi,APM,13
10559,Ondo,Ilaje,Nnadi Charles Osita,APP,5
10560,Ondo,Ilaje,Adenuga Sunday Oluwafemi,BP,2
10561,Ondo,Ilaje,Osakwe Felix Johnson,NRM,9
10562,Ondo,Ilaje,Abiola Latifu Kolawole,PRP,5
10563,Ondo,Ilaje,Adebayo Adewole Ebenezer,SDP,4
10564,Ondo,Ilaje,Ado-Ibrahim Abdulmalik,YPP,11
10565,Ondo,Ilaje,Nwanyanwu Daniel Daberechukwu,ZLP,59
10566,Ondo,Ileoluji/okeigbo,Tinubu Bola Ahmed,APC,
10567,Ondo,Ileoluji/okeigbo,Abubakar Atiku,PDP,
10568,Ondo,Ileoluji/okeigbo,Obi Peter Gregory,LP,
10569,Ondo,Ileoluji/okeigbo,Musa Mohammed Rabiu Kwankwaso,NNPP,
10570,Ondo,Ileoluji/okeigbo,Kachikwu Dumebi,ADC,
10571,Ondo,Ileoluji/okeigbo,Umeadi Peter Nnanna Chukwudi,APGA,
10572,Ondo,Ileoluji/okeigbo,Sani Yabagi Yusuf,ADP,
10573,Ondo,Ileoluji/okeigbo,Imumolen Irene Christopher,A,
10574,Ondo,Ileoluji/okeigbo,Almustapha Hamza,AA,
10575,Ondo,Ileoluji/okeigbo,Sowore Omoyele Stephen,AAC,
10576,Ondo,Ileoluji/okeigbo,Ojei Princess Chichi,APM,
10577,Ondo,Ileoluji/okeigbo,Nnadi Charles Osita,APP,
10578,Ondo,Ileoluji/okeigbo,Adenuga Sunday Oluwafemi,BP,
10579,Ondo,Ileoluji/okeigbo,Osakwe Felix Johnson,NRM,
10580,Ondo,Ileoluji/okeigbo,Abiola Latifu Kolawole,PRP,
10581,Ondo,Ileoluji/okeigbo,Adebayo Adewole Ebenezer,SDP,
10582,Ondo,Ileoluji/okeigbo,Ado-Ibrahim Abdulmalik,YPP,
10583,Ondo,Ileoluji/okeigbo,Nwanyanwu Daniel Daberechukwu,ZLP,
10584,Ondo,Irele,Tinubu Bola Ahmed,APC,
